date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:42:05	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:04%20GMT	https://tecnic.ca/en/register-online?id=281	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online1ff6	(from https://tecnic.ca/en/find-a-school)
20:42:05	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:04%20GMT	https://tecnic.ca/en/register-online?id=128	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online7e46	(from https://tecnic.ca/en/find-a-school)
20:42:06	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:05%20GMT	https://tecnic.ca/en/register-online?id=154	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online367a	(from https://tecnic.ca/en/find-a-school)
20:42:06	44726/44726	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:42:05%20GMT	https://tecnic.ca/en/driving-school/tecnic-moto-joliette	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/driving-school/tecnic-moto-joliette.html	(from https://tecnic.ca/en/find-a-school)
20:42:07	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:06%20GMT	https://tecnic.ca/en/register-online?id=71	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online475d	(from https://tecnic.ca/en/find-a-school)
20:42:07	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:06%20GMT	https://tecnic.ca/en/register-online?id=131	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online6d44	(from https://tecnic.ca/en/find-a-school)
20:42:07	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:06%20GMT	https://tecnic.ca/en/register-online?id=62	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online619c	(from https://tecnic.ca/en/find-a-school)
20:42:08	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:07%20GMT	https://tecnic.ca/en/register-online?id=73	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online8431	(from https://tecnic.ca/en/find-a-school)
20:42:08	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:07%20GMT	https://tecnic.ca/en/register-online?id=275	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online097d	(from https://tecnic.ca/en/find-a-school)
20:42:08	44223/44223	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:42:07%20GMT	https://tecnic.ca/en/driving-school/tecnic-moto-montreal-east	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/driving-school/tecnic-moto-montreal-east.html	(from https://tecnic.ca/en/find-a-school)
20:42:09	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:08%20GMT	https://tecnic.ca/en/register-online?id=16	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online2728	(from https://tecnic.ca/en/find-a-school)
20:42:09	44349/44349	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:42:08%20GMT	https://tecnic.ca/en/driving-school/tecnic-moto-montreal-west	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/driving-school/tecnic-moto-montreal-west.html	(from https://tecnic.ca/en/find-a-school)
20:42:10	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:09%20GMT	https://tecnic.ca/en/register-online?id=6	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online3a9f	(from https://tecnic.ca/en/find-a-school)
20:42:10	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:09%20GMT	https://tecnic.ca/en/register-online?id=104	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online662f	(from https://tecnic.ca/en/find-a-school)
20:42:10	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:09%20GMT	https://tecnic.ca/en/register-online?id=96	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online8aa8	(from https://tecnic.ca/en/find-a-school)
20:42:11	44670/44670	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:42:10%20GMT	https://tecnic.ca/en/driving-school/tecnic-moto-repentigny	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/driving-school/tecnic-moto-repentigny.html	(from https://tecnic.ca/en/find-a-school)
20:42:11	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:10%20GMT	https://tecnic.ca/en/register-online?id=75	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online.4b21a6a.delayed	(from https://tecnic.ca/en/find-a-school)
20:42:12	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:11%20GMT	https://tecnic.ca/en/register-online?id=211	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlinebd12	(from https://tecnic.ca/en/find-a-school)
20:42:12	44370/44370	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:42:11%20GMT	https://tecnic.ca/en/driving-school/tecnic-moto-saguenay	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/driving-school/tecnic-moto-saguenay.html	(from https://tecnic.ca/en/find-a-school)
20:42:13	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:12%20GMT	https://tecnic.ca/en/register-online?id=14	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online87f1	(from https://tecnic.ca/en/find-a-school)
20:42:13	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:12%20GMT	https://tecnic.ca/en/register-online?id=295	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online408e	(from https://tecnic.ca/en/find-a-school)
20:42:14	43540/43540	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:42:13%20GMT	https://tecnic.ca/en/driving-school/tecnic-sept-iles-moto	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/driving-school/tecnic-sept-iles-moto.html	(from https://tecnic.ca/en/find-a-school)
20:42:14	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:13%20GMT	https://tecnic.ca/en/register-online?id=165	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online1258	(from https://tecnic.ca/en/find-a-school)
20:42:14	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:13%20GMT	https://tecnic.ca/en/register-online?id=199	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlinef23d	(from https://tecnic.ca/en/find-a-school)
20:42:15	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:14%20GMT	https://tecnic.ca/en/register-online?id=126	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online3b75	(from https://tecnic.ca/en/find-a-school)
20:42:15	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:14%20GMT	https://tecnic.ca/en/register-online?id=74	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online23df	(from https://tecnic.ca/en/find-a-school)
20:42:15	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:15%20GMT	https://tecnic.ca/en/register-online?id=210	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online2372	(from https://tecnic.ca/en/find-a-school)
20:42:16	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:15%20GMT	https://tecnic.ca/en/register-online?id=138	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlinecd7b	(from https://tecnic.ca/en/find-a-school)
20:42:16	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:15%20GMT	https://tecnic.ca/en/register-online?id=79	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online9421	(from https://tecnic.ca/en/find-a-school)
20:42:17	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:16%20GMT	https://tecnic.ca/en/register-online?id=61	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online2fc6	(from https://tecnic.ca/en/find-a-school)
20:42:17	43815/43815	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:42:16%20GMT	https://tecnic.ca/en/driving-school/tecnic-moto-st-sauveur	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/driving-school/tecnic-moto-st-sauveur.html	(from https://tecnic.ca/en/find-a-school)
20:42:17	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:16%20GMT	https://tecnic.ca/en/register-online?id=78	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlinebc58	(from https://tecnic.ca/en/find-a-school)
20:42:18	44317/44317	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:42:17%20GMT	https://tecnic.ca/en/driving-school/tecnic-moto-ste-agathe	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/driving-school/tecnic-moto-ste-agathe.html	(from https://tecnic.ca/en/find-a-school)
20:42:18	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:17%20GMT	https://tecnic.ca/en/register-online?id=80	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online2815	(from https://tecnic.ca/en/find-a-school)
20:42:19	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:18%20GMT	https://tecnic.ca/en/register-online?id=86	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online2c6d	(from https://tecnic.ca/en/find-a-school)
20:42:19	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:18%20GMT	https://tecnic.ca/en/register-online?id=77	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlined8c4	(from https://tecnic.ca/en/find-a-school)
20:42:19	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:18%20GMT	https://tecnic.ca/en/register-online?id=72	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online76a2	(from https://tecnic.ca/en/find-a-school)
20:42:20	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:19%20GMT	https://tecnic.ca/en/register-online?id=196	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlinedbc3	(from https://tecnic.ca/en/find-a-school)
20:42:20	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:19%20GMT	https://tecnic.ca/en/register-online?id=170	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online8562	(from https://tecnic.ca/en/find-a-school)
20:42:20	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:19%20GMT	https://tecnic.ca/en/register-online?id=193	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online3c6f	(from https://tecnic.ca/en/find-a-school)
20:42:21	42945/42945	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:42:20%20GMT	https://tecnic.ca/en/driving-school/tecnic-napierville	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/driving-school/tecnic-napierville.html	(from https://tecnic.ca/en/find-a-school)
20:42:21	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:20%20GMT	https://tecnic.ca/en/register-online?id=30	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online8bcf	(from https://tecnic.ca/en/find-a-school)
20:42:22	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:21%20GMT	https://tecnic.ca/en/register-online?id=30.2_16.3	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlinefc40	(from https://tecnic.ca/en/find-a-school)
20:42:22	45404/45404	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:42:21%20GMT	https://tecnic.ca/en/driving-school/tecnic-plessisville	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/driving-school/tecnic-plessisville.html	(from https://tecnic.ca/en/find-a-school)
20:42:23	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:22%20GMT	https://tecnic.ca/en/register-online?id=5	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlined61c	(from https://tecnic.ca/en/find-a-school)
20:42:23	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:22%20GMT	https://tecnic.ca/en/register-online?id=51	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online7d36	(from https://tecnic.ca/en/find-a-school)
20:42:24	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:23%20GMT	https://tecnic.ca/en/register-online?id=163	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online2e37	(from https://tecnic.ca/en/find-a-school)
20:42:24	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:23%20GMT	https://tecnic.ca/en/register-online?id=64.2.8.6_75.3.7	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online69f5	(from https://tecnic.ca/en/find-a-school)
20:42:25	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:24%20GMT	https://tecnic.ca/en/register-online?id=236	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlineed7c	(from https://tecnic.ca/en/find-a-school)
20:42:25	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:24%20GMT	https://tecnic.ca/en/register-online?id=31	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online6fb5	(from https://tecnic.ca/en/find-a-school)
20:42:25	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:24%20GMT	https://tecnic.ca/en/register-online?id=12	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online4ef9	(from https://tecnic.ca/en/find-a-school)
20:42:26	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:25%20GMT	https://tecnic.ca/en/register-online?id=1	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online681a	(from https://tecnic.ca/en/find-a-school)
20:42:26	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:25%20GMT	https://tecnic.ca/en/register-online?id=125	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online0f0e	(from https://tecnic.ca/en/find-a-school)
20:42:26	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:25%20GMT	https://tecnic.ca/en/register-online?id=115	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlinebce2	(from https://tecnic.ca/en/find-a-school)
20:42:27	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:26%20GMT	https://tecnic.ca/en/register-online?id=116	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online09c3	(from https://tecnic.ca/en/find-a-school)
20:42:27	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:26%20GMT	https://tecnic.ca/en/register-online?id=119	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online0d7d	(from https://tecnic.ca/en/find-a-school)
20:42:28	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:27%20GMT	https://tecnic.ca/en/register-online?id=120	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online97d4	(from https://tecnic.ca/en/find-a-school)
20:42:28	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:27%20GMT	https://tecnic.ca/en/register-online?id=121	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online4b61	(from https://tecnic.ca/en/find-a-school)
20:42:28	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:27%20GMT	https://tecnic.ca/en/register-online?id=155	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlinea9d2	(from https://tecnic.ca/en/find-a-school)
20:42:29	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:28%20GMT	https://tecnic.ca/en/register-online?id=294	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlinece9e	(from https://tecnic.ca/en/find-a-school)
20:42:29	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:28%20GMT	https://tecnic.ca/en/register-online?id=122	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlineb4cd	(from https://tecnic.ca/en/find-a-school)
20:42:29	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:28%20GMT	https://tecnic.ca/en/register-online?id=91	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlinee8ec	(from https://tecnic.ca/en/find-a-school)
20:42:30	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:29%20GMT	https://tecnic.ca/en/register-online?id=140	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online37bf	(from https://tecnic.ca/en/find-a-school)
20:42:30	44535/44535	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:42:29%20GMT	https://tecnic.ca/en/driving-school/tecnic-sainte-julie-truck	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/driving-school/tecnic-sainte-julie-truck.html	(from https://tecnic.ca/en/find-a-school)
20:42:31	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:30%20GMT	https://tecnic.ca/en/register-online?id=67	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online2770	(from https://tecnic.ca/en/find-a-school)
20:42:31	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:30%20GMT	https://tecnic.ca/en/register-online?id=162	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlinedf0b	(from https://tecnic.ca/en/find-a-school)
20:42:31	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:30%20GMT	https://tecnic.ca/en/register-online?id=198	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlinec0fa	(from https://tecnic.ca/en/find-a-school)
20:42:32	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:31%20GMT	https://tecnic.ca/en/register-online?id=2	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online0b30	(from https://tecnic.ca/en/find-a-school)
20:42:32	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:31%20GMT	https://tecnic.ca/en/register-online?id=254	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online889a	(from https://tecnic.ca/en/find-a-school)
20:42:32	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:32%20GMT	https://tecnic.ca/en/register-online?id=134	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online9b05	(from https://tecnic.ca/en/find-a-school)
20:42:33	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:32%20GMT	https://tecnic.ca/en/register-online?id=346	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online6105	(from https://tecnic.ca/en/find-a-school)
20:42:33	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:32%20GMT	https://tecnic.ca/en/register-online?id=55.2.7.8.6_74.3	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online44ac	(from https://tecnic.ca/en/find-a-school)
20:42:34	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:33%20GMT	https://tecnic.ca/en/register-online?id=169	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlinec572	(from https://tecnic.ca/en/find-a-school)
20:42:34	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:33%20GMT	https://tecnic.ca/en/register-online?id=13	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online6e03	(from https://tecnic.ca/en/find-a-school)
20:42:34	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:33%20GMT	https://tecnic.ca/en/register-online?id=58	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online48db	(from https://tecnic.ca/en/find-a-school)
20:42:35	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:34%20GMT	https://tecnic.ca/en/register-online?id=47.2.8.6_79.7	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online43d4	(from https://tecnic.ca/en/find-a-school)
20:42:35	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:34%20GMT	https://tecnic.ca/en/register-online?id=85.2.8.6_61.3.7	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online89ab	(from https://tecnic.ca/en/find-a-school)
20:42:36	43779/43779	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:42:34%20GMT	https://tecnic.ca/en/driving-school/tecnic-st-pierre-les-becquets	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/driving-school/tecnic-st-pierre-les-becquets.html	(from https://tecnic.ca/en/find-a-school)
20:42:36	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:35%20GMT	https://tecnic.ca/en/register-online?id=46.2.8.6_78.7	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online2482	(from https://tecnic.ca/en/find-a-school)
20:42:36	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:35%20GMT	https://tecnic.ca/en/register-online?id=83	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online47c2	(from https://tecnic.ca/en/find-a-school)
20:42:37	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:36%20GMT	https://tecnic.ca/en/register-online?id=45	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online98dc	(from https://tecnic.ca/en/find-a-school)
20:42:37	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:36%20GMT	https://tecnic.ca/en/register-online?id=44	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlinea916	(from https://tecnic.ca/en/find-a-school)
20:42:38	43703/43703	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:42:37%20GMT	https://tecnic.ca/en/driving-school/tecnic-ste-marie-sport	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/driving-school/tecnic-ste-marie-sport.html	(from https://tecnic.ca/en/find-a-school)
20:42:38	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:37%20GMT	https://tecnic.ca/en/register-online?id=206	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online8f26	(from https://tecnic.ca/en/find-a-school)
20:42:38	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:37%20GMT	https://tecnic.ca/en/register-online?id=66	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlinec5b2	(from https://tecnic.ca/en/find-a-school)
20:42:39	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:38%20GMT	https://tecnic.ca/en/register-online?id=57.2.7.8.6_86.3	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online8492	(from https://tecnic.ca/en/find-a-school)
20:42:39	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:38%20GMT	https://tecnic.ca/en/register-online?id=41.2.8.6_77.7	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online7706	(from https://tecnic.ca/en/find-a-school)
20:42:40	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:39%20GMT	https://tecnic.ca/en/register-online?id=70	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online4f62	(from https://tecnic.ca/en/find-a-school)
20:42:40	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:39%20GMT	https://tecnic.ca/en/register-online?id=69.2.4_72.3.7	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online30ec	(from https://tecnic.ca/en/find-a-school)
20:42:40	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:39%20GMT	https://tecnic.ca/en/register-online?id=195.2_196.3.7.4	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlinec30b	(from https://tecnic.ca/en/find-a-school)
20:42:41	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:40%20GMT	https://tecnic.ca/en/register-online?id=97	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online0724	(from https://tecnic.ca/en/find-a-school)
20:42:41	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:40%20GMT	https://tecnic.ca/en/register-online?id=330	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online961b	(from https://tecnic.ca/en/find-a-school)
20:42:41	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:40%20GMT	https://tecnic.ca/en/register-online?id=92	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlinef3bc	(from https://tecnic.ca/en/find-a-school)
20:42:42	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:41%20GMT	https://tecnic.ca/en/register-online?id=141	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online374c	(from https://tecnic.ca/en/find-a-school)
20:42:42	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:41%20GMT	https://tecnic.ca/en/register-online?id=40	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlineab5e	(from https://tecnic.ca/en/find-a-school)
20:42:42	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:41%20GMT	https://tecnic.ca/en/register-online?id=286	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online6b5f	(from https://tecnic.ca/en/find-a-school)
20:42:43	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:42%20GMT	https://tecnic.ca/en/register-online?id=37	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-online4411	(from https://tecnic.ca/en/find-a-school)
20:42:43	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:42:42%20GMT	https://tecnic.ca/en/register-online?id=152	D:/Etude/ProjectF/test/CopySite/tecnic.ca/en/register-onlinee8f5	(from https://tecnic.ca/en/find-a-school)
